year,month,us_stock_return,us_stock_dividend,intl_stock_return,intl_stock_dividend,bond_return,bond_interest_rate,inflation,hysa_interest
1977,12,-0.020526,0.002466,0.026552,0.005737,0.005095,0.043068,0.010255,0.020838
1978,1,-0.033363,0.0,-0.041152,0.0,-0.012471,0.034236,0.013508,0.026272
1978,2,-0.038381,0.0,-0.041746,0.0,0.007013,0.041507,0.006337,0.020065
1978,3,-0.021114,0.004564,-0.02803,0.004163,0.014132,0.03923,0.009612,0.018103
1978,4,-0.01493,0.0,0.028704,0.0,-0.000578,0.042335,0.011123,0.026422
1978,5,0.035577,0.0,-0.026524,0.0,0.014422,0.033583,0.00431,0.021269
1978,6,-0.051506,0.002507,-0.029795,0.006499,0.006406,0.036127,0.00387,0.022695
1978,7,-0.002714,0.0,0.046628,0.0,-0.009364,0.040832,0.008842,0.02118
1978,8,-0.011395,0.0,-0.094666,0.0,0.008032,0.048087,0.005611,0.030359
1978,9,-0.001476,0.005036,-0.03414,0.00648,0.001912,0.040419,0.010002,0.022492
1978,10,0.007507,0.0,-0.010672,0.0,0.006353,0.03704,0.006507,0.021171
1978,11,0.019268,0.0,0.032907,0.0,-0.003608,0.037206,0.001353,0.035641
1978,12,0.009695,0.003749,0.015109,0.006475,-0.001876,0.043142,0.002646,0.032105
1979,1,0.02155,0.0,0.057732,0.0,0.022752,0.13075,0.01177,0.095426
1979,2,-0.009595,0.0,-0.016421,0.0,0.004509,0.128461,0.007236,0.098705
1979,3,-0.006491,0.003151,0.007379,0.004807,0.001235,0.106772,0.008021,0.099238
1979,4,-0.044147,0.0,-0.041472,0.0,0.006393,0.121613,0.009567,0.129611
1979,5,0.03096,0.0,0.035265,0.0,-0.000974,0.139638,0.000353,0.111243
1979,6,-0.043756,0.003529,-0.022771,0.005317,0.005205,0.123034,0.010445,0.095131
1979,7,-0.004665,0.0,0.015012,0.0,0.018905,0.111479,0.005397,0.095627
1979,8,-0.023705,0.0,-0.102819,0.0,0.021897,0.122462,0.001922,0.095597
1979,9,-0.073295,0.004457,-0.023755,0.005684,0.028688,0.135793,0.006646,0.099265
1979,10,0.050948,0.0,0.005764,0.0,0.003453,0.110275,0.007572,0.114111
1979,11,0.000303,0.0,0.051707,0.0,0.025165,0.098707,0.00355,0.081058
1979,12,0.056331,0.003721,0.074442,0.004139,0.027444,0.125091,0.004337,0.085749
1980,1,0.01507,0.0,0.067898,0.0,0.014215,0.10982,0.006973,0.106798
1980,2,0.059782,0.0,0.012471,0.0,-0.015711,0.108708,0.008544,0.070774
1980,3,0.070868,0.001506,0.041373,0.006172,0.002307,0.122301,0.006623,0.101026
1980,4,0.015715,0.0,0.031356,0.0,0.002949,0.112656,0.00561,0.097466
1980,5,-0.04395,0.0,-0.091302,0.0,0.003188,0.113811,0.006618,0.114124
1980,6,-0.034763,0.003813,-0.068272,0.007338,0.005262,0.127663,0.010649,0.109283
1980,7,-0.0131,0.0,-0.049527,0.0,0.000495,0.11175,0.009283,0.097043
1980,8,0.011639,0.0,0.018044,0.0,0.003817,0.12629,0.009671,0.109244
1980,9,0.047195,0.003427,0.078309,0.006677,0.009631,0.116065,0.010975,0.089076
1980,10,0.07417,0.0,0.027972,0.0,0.006953,0.12494,0.00691,0.109288
1980,11,0.039089,0.0,0.019469,0.0,0.007244,0.132881,0.011428,0.105486
1980,12,0.000684,0.005092,0.024384,0.005613,0.01803,0.10707,0.005059,0.088358
1981,1,-0.025952,0.0,-0.010628,0.0,0.004593,0.123511,0.006017,0.109122
1981,2,0.006512,0.0,-0.015574,0.0,0.024926,0.11448,0.008628,0.085294
1981,3,0.02772,0.004352,0.011209,0.00529,0.011078,0.109568,0.007081,0.107197
1981,4,0.049426,0.0,0.053554,0.0,0.001129,0.103925,0.008256,0.084299
1981,5,0.08437,0.0,0.043143,0.0,0.012516,0.138685,0.007294,0.097234
1981,6,0.022813,0.003839,-0.00493,0.006704,0.015563,0.113494,0.015423,0.095076
1981,7,0.036648,0.0,-0.008665,0.0,0.007927,0.116478,0.008919,0.101853
1981,8,-0.019605,0.0,-0.000984,0.0,0.015975,0.114384,0.006765,0.088647
1981,9,0.013419,0.003043,-0.014642,0.00633,0.010242,0.127974,0.010998,0.094976
1981,10,0.028546,0.0,-0.00756,0.0,0.024524,0.123613,0.007279,0.107931
1981,11,0.036467,0.0,0.042419,0.0,0.006677,0.109269,0.01333,0.071609
1981,12,0.017271,0.002542,-0.014691,0.006167,0.008815,0.107595,0.008669,0.09773
1982,1,0.05264,0.0,0.060457,0.0,-0.003837,0.103791,-0.000444,0.092859
1982,2,0.032857,0.0,0.004805,0.0,-0.000674,0.125351,0.00228,0.084969
1982,3,0.008279,0.002859,0.020829,0.005713,0.02813,0.115162,0.004917,0.103537
1982,4,-0.019881,0.0,-0.028153,0.0,0.005244,0.119267,0.002095,0.101902
1982,5,0.061085,0.0,0.036644,0.0,-0.000398,0.121031,0.000334,0.101641
1982,6,0.019033,0.002902,-0.035709,0.005488,0.014326,0.115499,-0.000165,0.081403
1982,7,0.033322,0.0,0.077788,0.0,0.014524,0.124003,0.003594,0.083704
1982,8,-0.022413,0.0,-0.045154,0.0,0.016958,0.133947,-2.1e-05,0.100473
1982,9,0.018745,0.004583,0.028068,0.006357,0.016028,0.13353,0.003974,0.10236
1982,10,0.004613,0.0,0.023795,0.0,0.001804,0.104804,0.003017,0.100011
1982,11,-0.053639,0.0,-0.038363,0.0,0.008807,0.140817,0.001514,0.093891
1982,12,0.000663,0.003506,-0.044123,0.005924,0.002781,0.125056,0.004827,0.107661
1983,1,0.016518,0.0,-0.020514,0.0,-0.013113,0.04032,0.001882,0.019166
1983,2,0.00386,0.0,0.033283,0.0,0.001174,0.046541,0.001755,0.034107
1983,3,-0.046914,0.004491,-0.069671,0.005307,-0.002944,0.046293,0.002512,0.023307
1983,4,-0.00854,0.0,0.009093,0.0,0.006829,0.042052,0.004913,0.020999
1983,5,0.079923,0.0,0.114619,0.0,-0.002114,0.043458,0.000975,0.024012
1983,6,-0.031944,0.005454,-0.028377,0.005191,-0.00566,0.034399,0.005317,0.026481
1983,7,0.066098,0.0,0.057954,0.0,-0.001436,0.041815,0.001559,0.019253
1983,8,0.005091,0.0,0.038601,0.0,0.002916,0.042386,0.002522,0.022524
1983,9,-0.029881,0.00467,0.008357,0.006477,0.006591,0.037081,0.0057,0.018662
1983,10,0.004534,0.0,-0.020626,0.0,-0.008135,0.037161,0.00142,0.028723
1983,11,-0.002488,0.0,0.012649,0.0,-0.004503,0.043733,0.003043,0.023368
1983,12,0.001029,0.003917,-0.038733,0.006208,-0.007518,0.036974,0.002329,0.027739
1984,1,-0.018954,0.0,-0.022439,0.0,-0.005901,0.041631,0.006711,0.025737
1984,2,0.039119,0.0,0.012682,0.0,0.000367,0.038781,0.004095,0.028091
1984,3,0.011813,0.004057,0.007793,0.003939,-0.01638,0.04194,-0.001308,0.025839
1984,4,0.053109,0.0,0.084469,0.0,-0.000491,0.033896,0.00296,0.027506
1984,5,-0.021629,0.0,0.004533,0.0,-0.003395,0.030991,0.008861,0.016816
1984,6,-0.04825,0.00499,-0.047836,0.004247,0.009333,0.041052,0.002897,0.02043
1984,7,-0.075301,0.0,0.011898,0.0,-0.001241,0.040776,0.002554,0.028879
1984,8,-0.004928,0.0,0.003524,0.0,-0.000426,0.042365,-0.001021,0.028906
1984,9,-0.034775,0.003182,-0.122857,0.007629,0.017345,0.039776,0.000229,0.023317
1984,10,0.02572,0.0,0.038884,0.0,0.001357,0.040772,0.003161,0.037649
1984,11,0.038654,0.0,0.029464,0.0,0.008551,0.033677,0.001441,0.025845
1984,12,-0.013177,0.004782,-0.053086,0.005717,0.003059,0.037981,0.003828,0.036061
1985,1,0.074518,0.0,0.104181,0.0,-0.000224,0.037827,-0.000925,0.02712
1985,2,0.014713,0.0,-0.004732,0.0,0.010973,0.042084,0.00283,0.019206
1985,3,0.031139,0.005503,0.071272,0.0048,0.01134,0.045069,0.000923,0.021136
1985,4,0.090552,0.0,0.03557,0.0,-0.006674,0.044131,-0.001153,0.023412
1985,5,0.015651,0.0,0.010198,0.0,0.017111,0.044726,0.001724,0.024049
1985,6,-0.003986,0.005261,-0.04578,0.006389,-0.000961,0.042595,-0.000809,0.028043
1985,7,0.029792,0.0,0.029279,0.0,0.008524,0.041152,0.00366,0.02202
1985,8,0.085105,0.0,0.069987,0.0,-0.000608,0.034656,0.00315,0.021306
1985,9,0.033364,0.005846,0.059593,0.007573,-0.00757,0.032915,0.00271,0.023115
1985,10,0.06409,0.0,-0.014521,0.0,-0.004222,0.047851,0.001647,0.029235
1985,11,0.002168,0.0,0.074042,0.0,0.009348,0.041011,0.00356,0.032522
1985,12,0.027982,0.00256,0.035786,0.006165,-0.005395,0.042111,0.002657,0.029507
1986,1,0.015185,0.0,-0.004608,0.0,-0.014035,0.0402,0.005095,0.031939
1986,2,0.048986,0.0,0.107386,0.0,0.007308,0.045483,0.002004,0.030024
1986,3,-0.045583,0.002944,-0.028919,0.006728,0.000605,0.037461,0.000138,0.021624
1986,4,0.075488,0.0,0.080195,0.0,0.007752,0.035548,0.000193,0.026486
1986,5,-0.009147,0.0,-0.003605,0.0,0.002293,0.044639,0.005194,0.017156
1986,6,-0.020157,0.004805,-0.040183,0.005718,0.02048,0.043331,0.004227,0.026017
1986,7,0.051124,0.0,0.043782,0.0,0.007329,0.033042,0.002643,0.01953
1986,8,-0.000882,0.0,0.028883,0.0,0.002502,0.040023,-0.001962,0.02717
1986,9,0.080421,0.003081,0.066643,0.006571,0.002495,0.039842,-0.000247,0.018497
1986,10,-0.054473,0.0,0.006723,0.0,-0.002214,0.032746,0.00224,0.02501
1986,11,0.005736,0.0,-0.029095,0.0,0.008972,0.04352,0.003996,0.024909
1986,12,0.004824,0.003213,0.033095,0.006657,0.000524,0.041714,0.005275,0.026468
1987,1,-0.001736,0.0,-0.03466,0.0,-0.001078,0.048374,0.001688,0.018601
1987,2,0.044526,0.0,0.042093,0.0,0.004374,0.039852,0.001192,0.029413
1987,3,0.060266,0.005474,0.023962,0.007277,0.013909,0.041288,0.007147,0.031716
1987,4,0.024963,0.0,0.006031,0.0,0.015912,0.045335,0.001229,0.026399
1987,5,-0.011883,0.0,0.057066,0.0,-0.005802,0.046893,0.000223,0.031512
1987,6,0.015287,0.001716,0.039877,0.005301,0.006698,0.038554,0.004849,0.01965
1987,7,0.085242,0.0,0.002248,0.0,0.00921,0.044687,0.003847,0.023823
1987,8,-0.03862,0.0,-0.01282,0.0,0.002744,0.037755,-0.001563,0.022198
1987,9,0.03417,0.004794,0.000351,0.005786,0.020849,0.04105,0.00107,0.030059
1987,10,-0.218,0.0,-0.165117,0.0,0.005049,0.036018,0.003598,0.035482
1987,11,0.003145,0.0,0.008303,0.0,0.001484,0.039148,-0.002809,0.032583
1987,12,0.065571,0.005157,0.064136,0.006738,0.017807,0.045618,-0.000479,0.021256
1988,1,0.030927,0.0,0.031342,0.0,0.013751,0.027797,0.001532,0.025395
1988,2,0.05508,0.0,0.057085,0.0,0.002728,0.045295,0.008429,0.031266
1988,3,0.033464,0.005314,-0.003608,0.005902,-0.007181,0.03499,0.001024,0.024188
1988,4,-0.009801,0.0,-0.057486,0.0,0.008573,0.043229,0.001662,0.015495
1988,5,-0.008006,0.0,-0.015902,0.0,-0.003701,0.044803,-0.002241,0.026218
1988,6,0.051332,0.0011,0.055366,0.008012,0.014149,0.041369,-0.00651,0.029834
1988,7,-0.008542,0.0,0.074484,0.0,-0.005334,0.044102,0.004149,0.022658
1988,8,0.007659,0.0,-0.003587,0.0,0.008415,0.042115,0.000698,0.016413
1988,9,0.002245,0.00494,-0.031661,0.007451,0.001212,0.041991,-0.000227,0.019688
1988,10,0.023075,0.0,0.087442,0.0,0.006244,0.041378,0.001349,0.026918
1988,11,-0.046078,0.0,-0.037032,0.0,0.009021,0.037183,0.00339,0.018595
1988,12,-0.035525,0.003063,-0.059205,0.00735,0.000448,0.037902,0.000607,0.012148
1989,1,0.015732,0.0,0.044481,0.0,-0.010141,0.041346,0.00081,0.024926
1989,2,-0.002901,0.0,0.03928,0.0,0.003924,0.039884,0.006839,0.023435
1989,3,0.03452,0.003985,0.049143,0.006161,-0.015119,0.031933,0.010108,0.022923
1989,4,0.052007,0.0,0.057187,0.0,-0.000713,0.033478,0.003518,0.021947
1989,5,-0.02436,0.0,0.00959,0.0,0.007902,0.039104,0.002395,0.025482
1989,6,-0.02991,0.002653,0.018298,0.007968,-0.005641,0.037318,-0.001622,0.023212
1989,7,-0.013436,0.0,0.080143,0.0,0.006258,0.044011,0.00433,0.024724
1989,8,-0.051345,0.0,0.008537,0.0,0.008112,0.039436,-0.000513,0.023096
1989,9,-0.03488,0.003337,-0.066771,0.005152,0.010147,0.047502,0.002035,0.033571
1989,10,0.042739,0.0,-0.008395,0.0,0.009598,0.036036,0.003698,0.023432
1989,11,-0.065978,0.0,-0.035239,0.0,0.009308,0.032631,0.002381,0.025788
1989,12,-0.031618,0.00687,-0.016926,0.007148,0.007996,0.0468,0.00043,0.027818
1990,1,0.003573,0.0,-0.030916,0.0,-0.002814,0.04046,0.002582,0.025007
1990,2,0.025716,0.0,0.047025,0.0,0.015551,0.04114,-0.001078,0.02422
1990,3,0.013392,0.003556,-0.067502,0.006596,-0.009481,0.040831,0.00404,0.032011
1990,4,0.012331,0.0,-0.045456,0.0,-0.001568,0.048907,0.005759,0.023637
1990,5,0.066296,0.0,0.025954,0.0,-0.011782,0.039184,0.0031,0.022013
1990,6,0.006932,0.005975,-0.007577,0.005125,-0.00481,0.044401,0.003573,0.019971
1990,7,-0.02096,0.0,0.011245,0.0,0.005846,0.032412,0.002911,0.026853
1990,8,0.01172,0.0,-0.022308,0.0,-0.009693,0.037317,0.000743,0.027579
1990,9,0.061211,0.001056,-0.031197,0.005573,0.016834,0.041596,-2.3e-05,0.021127
1990,10,0.013786,0.0,-0.041998,0.0,-0.001135,0.039597,0.000234,0.023039
1990,11,-0.039189,0.0,0.017526,0.0,0.002612,0.04275,0.002724,0.020487
1990,12,-0.089744,0.004185,0.002195,0.004484,-0.00072,0.04372,0.004299,0.02506
1991,1,0.059419,0.0,0.028221,0.0,-0.005172,0.047541,0.004165,0.025501
1991,2,0.02727,0.0,0.026279,0.0,0.006381,0.03865,0.003139,0.02504
1991,3,0.007208,0.00455,0.022558,0.006095,0.010504,0.042592,0.004035,0.030632
1991,4,-0.006946,0.0,-0.035451,0.0,-0.009645,0.041961,0.000696,0.01701
1991,5,-0.007688,0.0,0.028263,0.0,0.000484,0.034336,0.003601,0.020409
1991,6,-0.034658,0.003132,-0.01875,0.006606,0.003051,0.039087,0.007345,0.021486
1991,7,0.005859,0.0,-0.025907,0.0,-0.000598,0.045849,0.002163,0.026258
1991,8,0.004111,0.0,-0.023105,0.0,0.009951,0.041172,-0.004562,0.029431
1991,9,0.021546,0.00479,-0.074204,0.006181,0.005191,0.039509,0.003662,0.021737
1991,10,0.046795,0.0,0.006141,0.0,0.005959,0.033757,0.003291,0.026899
1991,11,-0.047826,0.0,-0.022183,0.0,-0.006913,0.045076,0.004169,0.032766
1991,12,-0.028184,0.005188,-0.014833,0.007407,0.000668,0.037349,0.003498,0.025961
1992,1,-0.042223,0.0,-0.068419,0.0,-0.007549,0.034371,0.002863,0.031381
1992,2,-0.044097,0.0,0.02724,0.0,0.004665,0.044863,0.000327,0.019041
1992,3,0.025445,0.003278,0.021877,0.004484,-0.00041,0.045415,0.00221,0.030435
1992,4,-0.025949,0.0,-0.051699,0.0,0.00756,0.033552,0.009855,0.023626
1992,5,-0.048498,0.0,0.003255,0.0,-0.004321,0.038507,0.000295,0.025894
1992,6,-0.002013,0.002926,0.026197,0.007375,-0.004392,0.047858,0.002761,0.019995
1992,7,-0.009512,0.0,-0.058099,0.0,0.004764,0.034598,-0.001095,0.032423
1992,8,-0.001677,0.0,-0.025924,0.0,0.006908,0.035389,-0.000113,0.024202
1992,9,0.038811,0.005237,0.02347,0.005788,0.005557,0.039615,0.000472,0.025401
1992,10,-0.021167,0.0,-0.040734,0.0,-0.00032,0.03606,-0.001127,0.01805
1992,11,0.027738,0.0,0.003878,0.0,0.008823,0.039252,0.004896,0.03131
1992,12,0.13099,0.004273,-0.045434,0.005613,0.002062,0.044121,0.003375,0.029128
1993,1,-0.033867,0.0,0.002877,0.0,0.008874,0.039763,-0.000881,0.026033
1993,2,-0.101838,0.0,-0.033296,0.0,-0.001499,0.035015,0.002208,0.029142
1993,3,-0.027334,0.003499,-0.016534,0.005665,0.001171,0.031511,0.003307,0.023266
1993,4,-0.000841,0.0,0.029258,0.0,0.002912,0.043737,0.004218,0.024481
1993,5,-0.007596,0.0,0.001722,0.0,0.003383,0.033322,0.000976,0.018957
1993,6,-0.022809,0.003878,-0.022246,0.006068,0.020644,0.050567,0.004349,0.027355
1993,7,-0.027769,0.0,-0.009696,0.0,0.00062,0.038499,-0.001002,0.024256
1993,8,-0.019235,0.0,0.028801,0.0,0.010978,0.03233,0.001116,0.028646
1993,9,0.038633,0.004459,0.007647,0.003475,0.005927,0.035574,0.001658,0.031104
1993,10,-0.012646,0.0,-0.018563,0.0,0.002437,0.042702,0.000938,0.022367
1993,11,-0.064712,0.0,-0.030584,0.0,0.007235,0.042263,-0.00185,0.032056
1993,12,-0.088215,0.004529,-0.09428,0.004731,0.002576,0.042002,0.004011,0.030115
1994,1,-0.006197,0.0,-0.039134,0.0,-0.000974,0.042506,-3.9e-05,0.012573
1994,2,0.010265,0.0,0.099551,0.0,0.018649,0.05091,0.001573,0.031961
1994,3,0.013313,0.003807,0.010348,0.007379,-0.004556,0.044077,0.00606,0.019008
1994,4,0.018533,0.0,0.00722,0.0,-0.011003,0.041841,0.006126,0.019871
1994,5,-0.019795,0.0,-0.033629,0.0,0.007828,0.040758,0.003371,0.022237
1994,6,-0.029324,0.005213,-0.066726,0.007608,-0.005974,0.03517,0.003211,0.025698
1994,7,0.072142,0.0,0.092144,0.0,-0.008327,0.040999,0.000489,0.021199
1994,8,-0.025357,0.0,-0.018843,0.0,-0.003744,0.045644,0.004062,0.021146
1994,9,-0.034938,0.004973,-0.009612,0.004558,0.005563,0.046046,0.006915,0.023898
1994,10,-0.07495,0.0,-0.053571,0.0,0.0054,0.039035,0.003502,0.023913
1994,11,0.004529,0.0,0.01757,0.0,0.005653,0.045908,-0.000157,0.022325
1994,12,0.020892,0.003208,-0.044217,0.006614,0.013566,0.036842,0.001083,0.021192
1995,1,-0.097607,0.0,-0.052345,0.0,0.008689,0.045059,0.003319,0.026606
1995,2,0.006856,0.0,-0.039431,0.0,0.001724,0.048145,0.003974,0.026968
1995,3,0.045214,0.003889,0.081072,0.007116,0.007544,0.036847,0.003718,0.025561
1995,4,0.046392,0.0,0.025644,0.0,-0.002928,0.041527,0.006215,0.024043
1995,5,0.056319,0.0,0.010846,0.0,0.0101,0.050582,-0.000659,0.032033
1995,6,0.011239,0.003007,0.050965,0.006954,0.004313,0.032143,0.003333,0.028543
1995,7,0.020355,0.0,-0.015161,0.0,-0.006644,0.049722,-6.5e-05,0.024336
1995,8,0.023939,0.0,-0.031443,0.0,0.000577,0.03216,0.001222,0.022415
1995,9,-0.010599,0.003938,0.057101,0.00642,0.006914,0.045117,0.005189,0.029361
1995,10,0.004578,0.0,0.074079,0.0,0.00972,0.036399,0.002727,0.023942
1995,11,0.000422,0.0,-0.019887,0.0,0.003079,0.034392,-0.005624,0.026784
1995,12,-0.032685,0.004832,0.036414,0.005168,-0.000694,0.035654,0.000949,0.02701
1996,1,0.05077,0.0,0.088888,0.0,0.000332,0.041102,0.001637,0.022452
1996,2,0.009532,0.0,0.006314,0.0,-0.00342,0.042486,0.005454,0.01858
1996,3,0.030465,0.005427,-0.043909,0.007503,0.003399,0.047768,0.002602,0.02797
1996,4,0.061275,0.0,0.090535,0.0,0.003693,0.042301,0.006964,0.021535
1996,5,-0.014489,0.0,-0.009983,0.0,0.019299,0.027328,0.000807,0.031363
1996,6,-0.055294,0.002158,-0.068587,0.00622,0.004584,0.034553,-0.000761,0.023303
1996,7,-0.037771,0.0,0.010236,0.0,-0.019003,0.041314,0.000306,0.023824
1996,8,0.047565,0.0,0.017694,0.0,-0.014083,0.038997,0.005703,0.021507
1996,9,0.024907,0.00369,-0.017747,0.005683,0.004823,0.044538,0.000889,0.033877
1996,10,0.00794,0.0,0.082502,0.0,-0.000483,0.037301,0.004822,0.020467
1996,11,0.060736,0.0,0.06252,0.0,0.019414,0.033794,-7.8e-05,0.022835
1996,12,0.075157,0.004082,0.018557,0.006266,-0.001428,0.04265,-0.000241,0.019537
1997,1,0.043112,0.0,-0.031149,0.0,0.009137,0.038565,0.002182,0.032368
1997,2,0.052709,0.0,0.021415,0.0,0.024061,0.036967,0.000909,0.025461
1997,3,-0.016545,0.002934,-0.031613,0.005338,0.002705,0.037491,0.000253,0.030624
1997,4,-0.0285,0.0,-0.089591,0.0,-0.010454,0.040811,0.000453,0.02405
1997,5,-0.127538,0.0,-0.109031,0.0,0.014828,0.042932,0.00348,0.036741
1997,6,-0.028604,0.005317,0.033777,0.004779,0.004624,0.045067,0.003267,0.025368
1997,7,-0.047309,0.0,-0.072611,0.0,-0.002934,0.038003,0.001146,0.025875
1997,8,0.046556,0.0,0.04773,0.0,0.001259,0.035606,0.002764,0.022123
1997,9,0.017558,0.004087,0.042423,0.007262,0.006144,0.032696,0.004807,0.027815
1997,10,0.057626,0.0,0.019916,0.0,-0.00801,0.044502,0.00168,0.028261
1997,11,0.052047,0.0,0.027948,0.0,0.017546,0.041487,0.001903,0.032211
1997,12,-0.016691,0.002574,-0.020359,0.00669,0.004756,0.04703,0.002815,0.026892
1998,1,0.068183,0.0,0.052534,0.0,0.000845,0.038322,-0.002049,0.028499
1998,2,-0.079317,0.0,-0.089842,0.0,0.014622,0.049803,-0.001041,0.028955
1998,3,-0.087601,0.003184,-0.073888,0.007378,0.001208,0.044195,0.001399,0.020919
1998,4,-0.011691,0.0,0.046304,0.0,0.009303,0.045972,0.003769,0.022821
1998,5,-0.035971,0.0,-0.041305,0.0,0.003785,0.043432,0.001358,0.024221
1998,6,0.034674,0.003547,0.018928,0.008272,0.02054,0.040359,-0.001479,0.023882
1998,7,-0.016477,0.0,0.018333,0.0,-3.6e-05,0.043122,-0.00348,0.029829
1998,8,0.093335,0.0,0.057604,0.0,0.005967,0.03469,0.003025,0.020025
1998,9,-0.075106,0.004357,-0.01174,0.006309,-0.00107,0.040252,0.002539,0.01529
1998,10,-0.052984,0.0,-0.044854,0.0,-0.004025,0.040555,0.002678,0.03478
1998,11,0.015316,0.0,-0.012159,0.0,0.015646,0.037848,0.00229,0.028977
1998,12,-0.056899,0.003816,-0.157227,0.006625,-0.004145,0.04469,-0.003925,0.028394
1999,1,0.013823,0.0,-0.066893,0.0,0.008525,0.047446,0.003362,0.02784
1999,2,0.015224,0.0,0.011995,0.0,0.005349,0.04466,0.001279,0.032767
1999,3,-0.018757,0.004524,0.087381,0.004743,-0.001143,0.047703,0.003506,0.030482
1999,4,0.056183,0.0,0.049551,0.0,0.020644,0.046172,-0.000594,0.028675
1999,5,0.039402,0.0,0.023859,0.0,0.012825,0.04471,0.00636,0.021275
1999,6,0.008693,0.003686,-0.018625,0.006978,0.004338,0.041818,0.002872,0.025437
1999,7,0.016734,0.0,0.041627,0.0,-0.003757,0.040306,0.004002,0.02665
1999,8,0.083061,0.0,0.085226,0.0,0.008456,0.039975,0.001409,0.024479
1999,9,-0.014722,0.002286,-0.04661,0.005275,0.003982,0.04604,0.000699,0.02281
1999,10,-0.013853,0.0,0.038412,0.0,0.003402,0.04141,0.004418,0.022545
1999,11,-0.039059,0.0,0.071728,0.0,0.006245,0.038123,0.002353,0.021934
1999,12,0.032301,0.00349,0.009983,0.007271,0.002824,0.031523,-0.001649,0.026071
2000,1,-0.068842,0.0,0.006959,0.0,0.018462,0.039782,-0.001107,0.020044
2000,2,0.081492,0.0,0.100439,0.0,0.007062,0.042452,-0.001066,0.028039
2000,3,-0.046738,0.005926,-0.028833,0.006588,0.013233,0.041492,-0.001246,0.03333
2000,4,-0.082783,0.0,-0.100813,0.0,-0.000345,0.035089,0.003216,0.021432
2000,5,-0.029802,0.0,-0.056251,0.0,-0.00241,0.032789,-0.000262,0.027663
2000,6,-0.036123,0.005684,-0.071047,0.008149,-0.003304,0.038257,-0.000904,0.027964
2000,7,0.006483,0.0,0.012862,0.0,0.004498,0.039619,-0.002505,0.021639
2000,8,-0.049214,0.0,-0.023693,0.0,0.01962,0.039197,-0.00058,0.016177
2000,9,-0.01355,0.003719,-0.029559,0.006959,0.00815,0.043713,-0.004144,0.02466
2000,10,-0.101572,0.0,-0.088959,0.0,0.007332,0.030309,-0.000711,0.022287
2000,11,0.009999,0.0,-0.019931,0.0,0.014798,0.034356,0.000917,0.016997
2000,12,0.049132,0.004432,-0.077101,0.005653,0.006987,0.044223,0.003664,0.023266
2001,1,0.004974,0.0,-0.030295,0.0,-0.006536,0.037842,0.00111,0.022905
2001,2,-0.022411,0.0,-0.047133,0.0,-0.001001,0.034817,-0.001009,0.017
2001,3,0.008649,0.003605,-0.019551,0.005885,-0.001132,0.040286,0.001322,0.023257
2001,4,-0.050683,0.0,-0.036114,0.0,0.008117,0.040099,-0.001678,0.033593
2001,5,-0.038606,0.0,-0.006399,0.0,-0.009666,0.03844,0.00036,0.0324
2001,6,0.005104,0.002813,-0.017083,0.00351,0.009088,0.039519,0.005265,0.025007
2001,7,-0.036979,0.0,-0.058499,0.0,0.000862,0.029119,0.000127,0.022753
2001,8,-0.021357,0.0,0.020354,0.0,-0.002642,0.038789,0.005671,0.023578
2001,9,-0.022375,0.002897,-0.059583,0.006611,0.015913,0.046145,0.002777,0.026287
2001,10,-0.072039,0.0,-0.079547,0.0,-0.00857,0.037617,0.000892,0.026235
2001,11,-0.016669,0.0,0.027004,0.0,0.000892,0.043565,0.003539,0.020991
2001,12,0.000493,0.002744,-0.011915,0.005211,-0.003457,0.042535,0.00043,0.019518
2002,1,0.069238,0.0,0.049058,0.0,0.001947,0.038811,0.001057,0.024454
2002,2,0.030789,0.0,0.045492,0.0,0.012024,0.043729,0.00399,0.017907
2002,3,-0.060607,0.004145,0.021746,0.006107,0.016884,0.032396,0.001491,0.0226
2002,4,0.002459,0.0,-0.00184,0.0,-0.00032,0.035361,0.001169,0.023037
2002,5,-0.073499,0.0,-0.099031,0.0,0.007277,0.039719,0.007567,0.017553
2002,6,-0.001251,0.00495,0.001697,0.005899,0.001193,0.044899,0.003227,0.018804
2002,7,-0.026914,0.0,-0.026476,0.0,-0.004186,0.040675,0.002218,0.029441
2002,8,-0.056881,0.0,0.038457,0.0,-0.001682,0.042833,0.006444,0.027649
2002,9,0.014694,0.0051,0.036025,0.003873,0.002498,0.037269,0.003052,0.022247
2002,10,-0.034116,0.0,-0.040755,0.0,0.014847,0.041286,0.000556,0.022407
2002,11,-0.074599,0.0,-0.007064,0.0,0.000909,0.034998,0.001265,0.020045
2002,12,0.030881,0.005007,0.02949,0.006768,-0.001944,0.03452,0.000867,0.023475
2003,1,0.059803,0.0,-0.010683,0.0,0.007298,0.038717,-0.004878,0.028551
2003,2,-0.02411,0.0,-0.016085,0.0,-0.00663,0.050818,0.002272,0.02767
2003,3,0.07786,0.0033,0.064967,0.004834,0.008443,0.043457,-0.001357,0.028358
2003,4,0.070636,0.0,0.033441,0.0,0.00102,0.042145,0.001801,0.024686
2003,5,-0.001092,0.0,-0.004704,0.0,0.013363,0.038707,0.006597,0.029091
2003,6,-0.012825,0.003473,-0.033441,0.005337,0.011932,0.047203,0.004243,0.023579
2003,7,-0.015116,0.0,-0.001519,0.0,0.001763,0.038275,0.001898,0.019261
